speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2,leadScore,switchScore,closerScore,attackerScore
corsola,Corsola,78.1,108.5,142,134,2066,BUBBLE,POWER_GEM,ROCK_BLAST,76.5,49.3,75.9,64.5
sceptile,Sceptile,78.1,135.6,109.3,111,1646,FURY_CUTTER,LEAF_BLADE,AERIAL_ACE,77.1,49.5,75.2,48.5
armaldo,Armaldo,78,133.9,109.1,115,1680,FURY_CUTTER,ROCK_BLAST,LIQUIDATION,77.9,80.3,75.9,46.4
mismagius_shadow,Mismagius (Shadow),78,131.6,123.6,104,1693,HEX,SHADOW_BALL,DARK_PULSE,61.4,43.1,90.5,26.1
dipplin,Dipplin,77.8,114.6,128.8,132,1950,DRAGON_TAIL,SEED_BOMB,OUTRAGE,70.7,55,78.9,50.9
lampent,Lampent,77.8,132.5,99,129,1692,EMBER,HEAT_WAVE,ENERGY_BALL,69.6,60.7,80.3,46.6
grafaiai,Grafaiai,77.7,134.2,107.7,115,1664,POISON_JAB,POISON_FANG,SLUDGE_BOMB,76.8,65,69.8,66.4
marshtomp_shadow,Marshtomp (Shadow),77.7,120.4,111.4,139,1865,MUD_SHOT,SLUDGE,MUD_BOMB,74,58.7,79.4,54.1
scolipede_shadow,Scolipede (Shadow),77.7,131.7,120.3,107,1698,POISON_STING,X_SCISSOR,AQUA_TAIL,78.4,73.4,73.8,41.3
wailord_shadow,Wailord (Shadow),77.7,118.3,67.4,237,1892,ROLLOUT,SURF,BLIZZARD,76.1,60.2,75.6,42.9
bellossom_shadow,Bellossom (Shadow),77.5,115,132.2,128,1948,ACID,LEAF_BLADE,DAZZLING_GLEAM,78.1,54.9,72.9,52
nidorino,Nidorino,77.5,123.3,104.3,141,1814,POISON_STING,SLUDGE_BOMB,ICE_BEAM,71.1,55.2,83.4,48.8
poliwrath_shadow,Poliwrath (Shadow),77.4,115.8,122,137,1936,MUD_SHOT,DYNAMIC_PUNCH,ICE_PUNCH,75.2,72.4,77.3,50.1
stunky_shadow,Stunky (Shadow),77.4,114.2,88.2,147,1482,BITE,CRUNCH,TRAILBLAZE,77,61.5,57.1,80.8
decidueye_hisuian,Decidueye (Hisuian),77.3,124.2,111.7,130,1805,PSYCHO_CUT,AURA_SPHERE,NIGHT_SHADE,72.7,71.5,77.7,53
drakloak,Drakloak,77.3,130.3,93.1,142,1724,DRAGON_TAIL,SHADOW_BALL,OUTRAGE,62.7,43.1,76.1,43.7
shiftry_shadow,Shiftry (Shadow),77.2,133.4,88,143,1680,SNARL,LEAF_BLADE,FOUL_PLAY,77.9,48.1,80.4,36.2
marshtomp,Marshtomp,77.1,119.8,111.5,140,1871,MUD_SHOT,SLUDGE,MUD_BOMB,75.3,64.2,75.6,56
ninjask,Ninjask,77,144.7,88.4,121,1549,FURY_CUTTER,SHADOW_BALL,AERIAL_ACE,63.7,43,75.9,38.9
shiftry,Shiftry,77,133.4,88,143,1680,SNARL,LEAF_BLADE,FOUL_PLAY,73.7,51.5,75.2,51.2
stunky,Stunky,77,114.2,88.2,147,1482,BITE,CRUNCH,TRAILBLAZE,76,62.1,60.8,80
wormadam_sandy,Wormadam (Sandy),77,110,144.8,128,2040,SUCKER_PUNCH,BUG_BUZZ,BULLDOZE,75.6,57.2,81.8,64.2
bellossom,Bellossom,76.9,115,132.2,128,1948,ACID,LEAF_BLADE,DAZZLING_GLEAM,72.5,53.6,76.3,64.5
omastar_shadow,Omastar (Shadow),76.8,126.6,128.4,109,1773,MUD_SHOT,ROCK_SLIDE,HYDRO_PUMP,71.5,52.5,78.9,43.2
rotom,Rotom,76.8,132.4,120.4,106,1691,THUNDER_SHOCK,THUNDERBOLT,OMINOUS_WIND,71.5,64.3,81.3,40
kabutops,Kabutops,76.6,135.4,119.7,102,1655,FURY_CUTTER,STONE_EDGE,ANCIENT_POWER,70.6,51.5,78.2,30.1
whiscash_shadow,Whiscash (Shadow),76.5,107.5,108.2,178,2074,MUD_SHOT,MUD_BOMB,SCALD,74.3,50.6,77.8,60.8
omastar,Omastar,76.4,126.6,128.4,109,1773,MUD_SHOT,ROCK_SLIDE,HYDRO_PUMP,73,61.8,78.3,42.6
scolipede,Scolipede,76.2,131.7,120.3,107,1698,POISON_STING,X_SCISSOR,AQUA_TAIL,71.7,64.2,74.3,56.5
pinsir_shadow,Pinsir (Shadow),76.1,139.6,112.6,102,1604,FURY_CUTTER,X_SCISSOR,CLOSE_COMBAT,72.9,56.3,76.8,38.6
polteageist,Polteageist,76.1,142.8,115.6,95,1569,HEX,SHADOW_BALL,DARK_PULSE,57.3,37.9,90.7,23.4
appletun,Appletun,76,116.5,102.5,161,1924,ASTONISH,SEED_BOMB,OUTRAGE,68.6,49.6,73.6,58.1
ceruledge,Ceruledge,76,136.3,114,106,1648,INCINERATE,SHADOW_BALL,HEAT_WAVE,70.4,54.7,60.4,64.8
escavalier_shadow,Escavalier (Shadow),76,132.1,117.6,108,1679,BUG_BITE,DRILL_RUN,MEGAHORN,71.4,42.5,74,74.6
seviper,Seviper,76,137.5,90,131,1623,POISON_JAB,CRUNCH,POISON_FANG,67.3,54.9,73.3,53
karrablast_shadow,Karrablast (Shadow),75.8,127.7,85.7,127,1390,PECK,X_SCISSOR,DRILL_RUN,69.9,68.9,77.7,28.5
crawdaunt_shadow,Crawdaunt (Shadow),75.7,144.7,98.3,109,1552,SNARL,NIGHT_SLASH,SCALD,75.2,53.1,80.3,31.2
swanna,Swanna,75.7,128.5,101,134,1742,AIR_SLASH,FLY,ICE_BEAM,63.5,45.5,79.2,52.5
hydrapple,Hydrapple,75.6,122.2,110.7,136,1841,DRAGON_TAIL,SEED_BOMB,OUTRAGE,68.6,48.4,75.9,44.8
tirtouga,Tirtouga,75.6,114.3,132.4,130,1970,WATER_GUN,ANCIENT_POWER,BODY_SLAM,75.5,52.3,69.8,57
wartortle_shadow,Wartortle (Shadow),75.5,107.6,139,139,2080,WATER_GUN,AQUA_JET,ICE_BEAM,69.6,57.7,75.2,52.2
frosmoth,Frosmoth,75.4,141.5,101,111,1587,POWDER_SNOW,ICY_WIND,BUG_BUZZ,66.6,47.1,73.1,45.6
serperior,Serperior,75.4,110.2,142.2,130,2038,VINE_WHIP,FRENZY_PLANT,AERIAL_ACE,68.8,47.3,77.5,56.5
banette,Banette,75.3,145.2,92.2,115,1542,SHADOW_CLAW,SHADOW_BALL,THUNDER,58.7,50.6,77.1,37
kleavor,Kleavor,75.3,143.6,104.5,104,1561,FURY_CUTTER,X_SCISSOR,TRAILBLAZE,73.2,64.5,70.7,44.5
meganium,Meganium,75.2,110.8,139,131,2018,VINE_WHIP,FRENZY_PLANT,EARTHQUAKE,66.3,40,77.8,53
nidorino_shadow,Nidorino (Shadow),75,123.3,104.3,141,1814,POISON_STING,SLUDGE_BOMB,ICE_BEAM,60,50.6,84.4,38.1
golett,Golett,74.8,119.3,89.9,141,1513,ASTONISH,SHADOW_PUNCH,BRICK_BREAK,76.1,65.8,62.5,50.4
lurantis,Lurantis,74.8,126.2,117.8,119,1770,LEAFAGE,LEAF_BLADE,X_SCISSOR,75.3,47.6,70.3,53.8
shiinotic,Shiinotic,74.8,116.5,134.2,123,1925,ASTONISH,SEED_BOMB,MOONBLAST,70.4,46.5,74.2,61.3
slowking,Slowking,74.8,113.4,120.9,144,1975,CONFUSION,SURF,PSYCHIC,74.7,57.7,71,70.1
servine,Servine,74.6,105.8,140.3,142,2110,VINE_WHIP,GRASS_KNOT,WRAP,76.1,59.9,67.7,72.5
cacturne_shadow,Cacturne (Shadow),74.5,147.2,85,121,1516,SUCKER_PUNCH,DARK_PULSE,TRAILBLAZE,75.5,54.2,62.1,65
exeggutor_alolan_shadow,Exeggutor (Alolan) (Shadow),74.3,134.4,94.8,131,1670,DRAGON_TAIL,DRAGON_PULSE,SEED_BOMB,67.1,40.6,65.3,37
meowscarada,Meowscarada,74.3,140.3,99.1,115,1600,LEAFAGE,NIGHT_SLASH,GRASS_KNOT,71.9,53.6,70.2,48.5
sinistcha,Sinistcha,74.2,132.1,118.3,108,1689,ASTONISH,SHADOW_BALL,ENERGY_BALL,69.1,50.9,74.3,60.2
arbok_shadow,Arbok (Shadow),74,123.7,120.1,122,1814,ACID,DARK_PULSE,SLUDGE_WAVE,60,48.2,78.7,42.4
glimmora,Glimmora,74,137.6,102.9,115,1631,ROCK_THROW,ROCK_SLIDE,SLUDGE_WAVE,76.5,52.3,57.1,75.2
rotom_wash,Rotom (Wash),74,128.8,144.9,93,1737,THUNDER_SHOCK,THUNDERBOLT,HYDRO_PUMP,66.3,35.7,79.6,39.7
sneasel_hisuian,Sneasel (Hisuian),74,133.9,111.7,111,1662,POISON_JAB,CLOSE_COMBAT,AERIAL_ACE,64,36.3,74.5,55.4
vaporeon,Vaporeon,73.9,118.4,96.9,165,1894,WATER_GUN,AQUA_TAIL,LAST_RESORT,72.4,53.6,69.3,52
chandelure_shadow,Chandelure (Shadow),73.7,151.4,105.2,93,1482,INCINERATE,SHADOW_BALL,FLAME_CHARGE,70.9,46.3,54.8,67.7
cursola,Cursola,73.7,145.6,111,95,1537,ASTONISH,NIGHT_SHADE,POWER_GEM,69.2,58.8,62.8,58.6
toedscruel,Toedscruel,73.7,108.9,143.5,131,2047,MUD_SLAP,SEED_BOMB,EARTH_POWER,69.6,38.2,75.4,64.5
slowbro_shadow,Slowbro (Shadow),73.6,113.4,120.9,144,1975,CONFUSION,SURF,PSYCHIC,75.5,54.9,62.3,64
slowking_shadow,Slowking (Shadow),73.6,113.4,120.9,144,1975,CONFUSION,SURF,PSYCHIC,75.5,54.9,62.3,64
yanma,Yanma,73.6,130.8,89.6,146,1713,WING_ATTACK,AERIAL_ACE,ANCIENT_POWER,66.3,45.5,74.5,42.9
crawdaunt,Crawdaunt,73.5,144.7,98.3,109,1552,SNARL,NIGHT_SLASH,SCALD,71.2,57.9,72.1,43.2
serperior_shadow,Serperior (Shadow),73.5,110.2,142.2,130,2038,VINE_WHIP,FRENZY_PLANT,AERIAL_ACE,62.7,39.7,77.8,41
tirtouga_shadow,Tirtouga (Shadow),73.5,114.3,132.4,130,1970,WATER_GUN,ANCIENT_POWER,BODY_SLAM,71.5,47.4,67,48
chandelure,Chandelure,73.4,151.4,105.2,93,1482,INCINERATE,SHADOW_BALL,FLAME_CHARGE,67.8,48.7,54.8,59.7
glimmet,Glimmet,73.3,147.1,90.8,114,1525,ROCK_THROW,ROCK_SLIDE,SLUDGE_WAVE,78.4,53.7,49.8,70.6
swanna_shadow,Swanna (Shadow),73.3,128.5,101,134,1742,AIR_SLASH,FLY,ICE_BEAM,63.5,45.8,72.4,53.3
exeggutor_alolan,Exeggutor (Alolan),73.1,134.4,94.8,131,1670,DRAGON_TAIL,DRAGON_PULSE,SEED_BOMB,66.8,46.2,63.4,37.3
yanmega,Yanmega,73.1,136.8,96,125,1643,WING_ATTACK,AERIAL_ACE,ANCIENT_POWER,62.8,45.5,75.4,40
chesnaught,Chesnaught,73,119.3,126.9,124,1879,VINE_WHIP,FRENZY_PLANT,THUNDER_PUNCH,69.9,54.1,75,49.3
mantyke,Mantyke,73,100.8,163,120,1973,BUBBLE,AERIAL_ACE,WATER_PULSE,67.3,52,76.3,50.6
cacturne,Cacturne,72.9,147.2,85,121,1516,SUCKER_PUNCH,TRAILBLAZE,DARK_PULSE,69.7,51.1,62.8,60.2
karrablast,Karrablast,72.8,127.7,85.7,127,1390,FURY_CUTTER,X_SCISSOR,DRILL_RUN,67.9,50.6,74.2,35.2
chesnaught_shadow,Chesnaught (Shadow),72.7,119.3,126.9,124,1879,VINE_WHIP,FRENZY_PLANT,THUNDER_PUNCH,66.6,58.7,76.3,40.2
servine_shadow,Servine (Shadow),72.7,105.8,140.3,142,2110,VINE_WHIP,GRASS_KNOT,WRAP,70.4,58,68.2,62.1
tauros_aqua,Tauros (Aqua Breed),72.7,126.2,122.1,115,1773,DOUBLE_KICK,AQUA_JET,TRAILBLAZE,67.8,50.6,66.2,53
nidoking_shadow,Nidoking (Shadow),72.5,129.4,105.2,127,1731,POISON_STING,SAND_TOMB,MEGAHORN,70.2,53.4,60.2,47.4
oricorio_sensu,Oricorio (Sensu),72.4,130.8,102,128,1710,AIR_SLASH,AIR_CUTTER,AERIAL_ACE,68.6,51.7,69.3,51.4
sneasel_hisuian_shadow,Sneasel (Hisuian) (Shadow),72.4,133.9,111.7,111,1662,POISON_JAB,CLOSE_COMBAT,AERIAL_ACE,62.8,39.5,68.2,49.8
primarina,Primarina,72.1,131.6,115.6,112,1705,CHARM,DISARMING_VOICE,HYDRO_CANNON,64.2,42.4,70,56
exeggutor_shadow,Exeggutor (Shadow),72,136.1,92.5,131,1650,CONFUSION,SEED_BOMB,PSYCHIC,71.7,43.9,70,52
croconaw,Croconaw,71.9,117.7,120,135,1908,WATER_GUN,ICE_PUNCH,CRUNCH,64.2,59.1,70.9,45.6
pinsir,Pinsir,71.9,139.6,112.6,102,1604,FURY_CUTTER,X_SCISSOR,CLOSE_COMBAT,69.6,51.1,69.6,42.1
floatzel,Floatzel,71.7,143.8,81.7,133,1564,WATERFALL,AQUA_JET,SWIFT,70.9,66.7,68.4,34.1
ivysaur,Ivysaur,71.4,118.7,121,131,1883,VINE_WHIP,POWER_WHIP,SLUDGE_BOMB,61.7,43.5,75.9,45.6
exeggutor,Exeggutor,71.2,136.1,92.5,131,1650,CONFUSION,SEED_BOMB,PSYCHIC,69.1,50.4,68.1,50.9
cloyster,Cloyster,71.1,119,169.7,93,1880,ICE_SHARD,AVALANCHE,LIQUIDATION,64.8,45.7,68.2,45.3
torterra,Torterra,71.1,119.9,117,133,1867,MUD_SLAP,FRENZY_PLANT,STONE_EDGE,60.9,30.5,73.1,50.9
gloom,Gloom,71,121.3,115.9,131,1844,ACID,SLUDGE_BOMB,PETAL_BLIZZARD,57.4,45,76.4,44
nuzleaf_shadow,Nuzleaf (Shadow),70.9,125.2,78.1,157,1536,FEINT_ATTACK,LEAF_BLADE,FOUL_PLAY,60.4,34.9,71.4,42.6
banette_shadow,Banette (Shadow),70.8,145.9,91.6,115,1538,SHADOW_CLAW,SHADOW_BALL,THUNDER,62,48.8,64.1,42.1
nidoking,Nidoking,70.8,129.4,105.2,127,1731,POISON_STING,SAND_TOMB,MEGAHORN,67.1,43.6,64.8,53
oddish_shadow,Oddish (Shadow),70.8,122.6,106.7,120,1571,ACID,SEED_BOMB,SLUDGE_BOMB,63,46.5,71,38.6
parasect,Parasect,70.8,124.1,118.2,123,1807,FURY_CUTTER,X_SCISSOR,CROSS_POISON,72.2,44.9,65.8,50.4
meganium_shadow,Meganium (Shadow),70.7,110.8,139,131,2018,VINE_WHIP,FRENZY_PLANT,EARTHQUAKE,58.2,34.8,72.6,37.8
skrelp,Skrelp,70.5,104.1,104.1,127,1379,ACID,AQUA_TAIL,TWISTER,68.1,56.9,66,52
dragapult,Dragapult,70.3,142.5,96.2,115,1578,DRAGON_TAIL,SHADOW_BALL,OUTRAGE,57.4,39.3,69.6,36.5
poliwhirl,Poliwhirl,70.2,114.2,115.9,148,1961,MUD_SHOT,SCALD,MUD_BOMB,66.3,47.1,71.7,54.6
prinplup,Prinplup,70.1,118.6,117,136,1889,BUBBLE,ICY_WIND,RETURN,63.8,45.5,63.5,37.3
oddish,Oddish,70,122.6,106.7,120,1571,ACID,SEED_BOMB,SLUDGE_BOMB,69.4,46.3,68.4,41.3
cloyster_shadow,Cloyster (Shadow),69.9,119,169.7,93,1880,ICE_SHARD,AVALANCHE,LIQUIDATION,61.5,41.2,63.9,45.8
seismitoad,Seismitoad,69.8,120.3,100.8,154,1869,MUD_SHOT,EARTH_POWER,SLUDGE_BOMB,63.8,41.6,71.2,43.2
croconaw_shadow,Croconaw (Shadow),69.7,117.7,120,135,1908,WATER_GUN,CRUNCH,ICE_PUNCH,56.1,50.3,68.9,41
dolliv,Dolliv,69.7,118.4,122.6,130,1890,MAGICAL_LEAF,TRAILBLAZE,SEED_BOMB,66.3,47.4,58.7,61.3
nuzleaf,Nuzleaf,69.7,125.2,78.1,157,1536,FEINT_ATTACK,LEAF_BLADE,FOUL_PLAY,64.2,40,68.6,44.5
palpitoad,Palpitoad,69.6,116.2,102.9,161,1927,MUD_SHOT,EARTH_POWER,WATER_PULSE,65.6,39.5,70.7,49.3
sandygast,Sandygast,69.6,113.4,111.7,135,1712,ASTONISH,SHADOW_BALL,SCORCHING_SANDS,62.7,42.8,66.5,55.2
dwebble_shadow,Dwebble (Shadow),69.5,111.7,120.1,127,1706,SMACK_DOWN,ROCK_TOMB,X_SCISSOR,68.1,48.8,58.7,61.8
masquerain,Masquerain,69.5,129.5,109.1,122,1725,AIR_SLASH,AIR_CUTTER,LUNGE,64.5,43,68.6,48.8
weepinbell,Weepinbell,69.5,137.9,84.8,139,1627,ACID,POWER_WHIP,SLUDGE_BOMB,53.8,35.7,74.9,35.7
tangrowth,Tangrowth,69.4,120.7,112.7,136,1852,VINE_WHIP,ROCK_SLIDE,POWER_WHIP,59.2,43.6,72.9,37.3
dwebble,Dwebble,69.3,111.7,120.1,127,1706,SMACK_DOWN,ROCK_TOMB,X_SCISSOR,66.6,46.2,67.7,59.4
quilladin_shadow,Quilladin (Shadow),69.3,114.9,130.2,130,1947,VINE_WHIP,BODY_SLAM,ENERGY_BALL,67.4,50.4,65.6,40.8
bayleef,Bayleef,69.2,105.5,141.5,142,2122,MAGICAL_LEAF,ANCIENT_POWER,GRASS_KNOT,61.7,41.1,71.6,56.2
sharpedo_shadow,Sharpedo (Shadow),69.2,166.6,64,126,1345,WATERFALL,CRUNCH,POISON_FANG,60.4,39.7,59.5,39.7
vileplume,Vileplume,69.2,128.8,112.7,120,1743,ACID,SLUDGE_BOMB,PETAL_BLIZZARD,57.7,33,74,38.9
ivysaur_shadow,Ivysaur (Shadow),68.9,119.8,121.3,129,1877,VINE_WHIP,POWER_WHIP,SLUDGE_BOMB,56.6,32.9,73.8,36.2
grovyle_shadow,Grovyle (Shadow),68.8,136.3,103.2,117,1647,BULLET_SEED,LEAF_BLADE,AERIAL_ACE,65,42,71.2,23.2
quilladin,Quilladin,68.7,114.9,130.2,130,1947,VINE_WHIP,BODY_SLAM,ENERGY_BALL,64.6,46.5,65.5,49.8
pineco,Pineco,68.5,103.3,115.1,127,1511,BUG_BITE,ROCK_TOMB,SAND_TOMB,63,42.7,65.1,62.4
poliwhirl_shadow,Poliwhirl (Shadow),68.5,114.2,115.9,148,1961,MUD_SHOT,SCALD,MUD_BOMB,68.9,51.7,69.5,38.4
tangrowth_shadow,Tangrowth (Shadow),68.5,120.7,112.7,136,1852,VINE_WHIP,ROCK_SLIDE,POWER_WHIP,53.5,32.4,71,32.8
wormadam_plant,Wormadam (Plant),68.5,110,144.8,128,2040,SUCKER_PUNCH,ENERGY_BALL,BUG_BUZZ,59.2,38.9,73.1,55.4
garbodor,Garbodor,68.3,121,115.9,132,1853,INFESTATION,BODY_SLAM,SEED_BOMB,63,45.7,64.8,46.9
cherrim_sunny,Cherrim (Sunshine),68.2,121.8,116.2,130,1843,BULLET_SEED,WEATHER_BALL_FIRE,SOLAR_BEAM,60.4,38.4,62.1,41.3
swadloon,Swadloon,68.2,106.7,146.2,135,2106,BUG_BITE,ENERGY_BALL,SILVER_WIND,59.9,34.3,69.6,62.6
exeggcute_shadow,Exeggcute (Shadow),67.9,102.5,117.6,142,1713,CONFUSION,SEED_BOMB,ANCIENT_POWER,68.6,50.1,59.5,47.4
tentacool,Tentacool,67.7,94.1,137.8,113,1466,POISON_STING,WRAP,WATER_PULSE,63.8,57.9,61.3,57
gloom_shadow,Gloom (Shadow),67.5,121.3,115.9,131,1844,ACID,SLUDGE_BOMB,PETAL_BLIZZARD,55.6,34.1,71.7,40.5
shellos,Shellos,67.4,99.1,100.8,166,1660,MUD_SLAP,BODY_SLAM,WATER_PULSE,67.1,42.2,61.4,55.7
whimsicott,Whimsicott,67.4,118.7,135,118,1892,FAIRY_WIND,GRASS_KNOT,SEED_BOMB,67.1,37.5,66.3,53.8
grovyle,Grovyle,67.3,136.3,103.2,117,1647,BULLET_SEED,LEAF_BLADE,AERIAL_ACE,62.2,41.1,65.3,33.6
bayleef_shadow,Bayleef (Shadow),67.2,105.5,141.5,142,2122,MAGICAL_LEAF,ANCIENT_POWER,GRASS_KNOT,55.5,31,68.4,48.2
goldeen,Goldeen,67.1,115.9,105,120,1462,PECK,AQUA_TAIL,HORN_ATTACK,67.3,62.1,54.8,37.3
garbodor_shadow,Garbodor (Shadow),67,121,115.9,132,1853,INFESTATION,BODY_SLAM,SEED_BOMB,61,44.6,63.7,40.5
torterra_shadow,Torterra (Shadow),66.9,119.9,117,133,1867,MUD_SLAP,FRENZY_PLANT,STONE_EDGE,61,30.6,59.2,49.6
huntail,Huntail,66.7,130.8,125.6,104,1709,WATER_GUN,AQUA_TAIL,CRUNCH,61.5,48.5,61.6,42.1
brionne,Brionne,66.6,125.8,117,121,1783,WATER_GUN,AQUA_JET,DISARMING_VOICE,60.9,47.6,62.3,42.4
basculin,Basculin,66.1,133.9,97.1,129,1679,WATER_GUN,AQUA_TAIL,AQUA_JET,62.7,51.2,60.8,37.8
kingler,Kingler,66.1,144.5,115.6,93,1554,MUD_SHOT,X_SCISSOR,CRABHAMMER,67.1,60.4,66.8,20.5
kingler_shadow,Kingler (Shadow),66.1,144.5,115.6,93,1554,MUD_SHOT,X_SCISSOR,CRABHAMMER,67.1,60.4,66.8,20.5
pineco_shadow,Pineco (Shadow),66,103.3,115.1,127,1511,BUG_BITE,ROCK_TOMB,SAND_TOMB,62.5,40.9,54.3,58.1
chinchou,Chinchou,65.8,101.6,94.1,164,1569,SPARK,THUNDERBOLT,WATER_PULSE,55.5,30,71,41.6
whirlipede,Whirlipede,65.8,96.6,157.9,113,1725,POISON_STING,SLUDGE_BOMB,GYRO_BALL,60.7,48.2,66.5,42.9
vivillon,Vivillon,65.7,131.7,86.3,149,1694,GUST,AERIAL_ACE,BUG_BUZZ,67.4,43.5,59.2,62.4
arboliva,Arboliva,65.4,129.2,116.6,115,1734,MAGICAL_LEAF,TRAILBLAZE,SEED_BOMB,61.2,39,57.8,51.7
varoom,Varoom,65.1,115.9,102.5,120,1427,POISON_JAB,GYRO_BALL,GUNK_SHOT,59.7,36.3,66.2,52.8
octillery,Octillery,65,131.5,100.7,128,1697,LOCK_ON,WATER_PULSE,AURORA_BEAM,58.6,59,68.4,22.4
tentacool_shadow,Tentacool (Shadow),65,94.1,137.8,113,1466,POISON_STING,WRAP,WATER_PULSE,60.4,54.2,60.8,55.4
weepinbell_shadow,Weepinbell (Shadow),65,139.3,82.6,140,1613,ACID,SLUDGE_BOMB,POWER_WHIP,50.2,32.7,67.2,36.5
whirlipede_shadow,Whirlipede (Shadow),64.5,96.6,157.9,113,1725,POISON_STING,SLUDGE_BOMB,GYRO_BALL,51.7,42.5,69.1,38.6
exeggcute,Exeggcute,64.3,102.5,117.6,142,1713,CONFUSION,SEED_BOMB,ANCIENT_POWER,63.8,47.3,56.2,46.6
seadra_shadow,Seadra (Shadow),64.2,131.3,117.5,110,1699,DRAGON_BREATH,DRAGON_PULSE,BLIZZARD,53.2,43.9,63.4,32.8
carnivine,Carnivine,63.9,130.1,101.8,130,1724,VINE_WHIP,CRUNCH,POWER_WHIP,54.3,32.7,66.5,30.4
sharpedo,Sharpedo,63.8,166.6,64,126,1345,WATERFALL,CRUNCH,POISON_FANG,57.3,39.5,58,36
vileplume_shadow,Vileplume (Shadow),63.8,128.8,112.7,120,1743,ACID,SLUDGE_BOMB,PETAL_BLIZZARD,50.4,31,64.4,38.6
leafeon,Leafeon,63.7,128.1,133.9,102,1750,BULLET_SEED,LEAF_BLADE,LAST_RESORT,59.9,36.3,59.4,35.4
rotom_mow,Rotom (Mow),63.7,128.8,144.9,93,1737,THUNDER_SHOCK,THUNDERBOLT,LEAF_STORM,54.8,33.5,75.6,28.2
beautifly,Beautifly,63.6,144.7,83.9,127,1543,INFESTATION,AIR_CUTTER,SILVER_WIND,61.7,41.6,60.9,31.7
skorupi,Skorupi,63.3,90.7,139.4,113,1430,POISON_STING,CROSS_POISON,AQUA_TAIL,57.9,47.6,59,47.7
snover,Snover,63.3,109.2,100.8,142,1564,POWDER_SNOW,ICE_BEAM,ENERGY_BALL,50.7,29.5,67.9,36.8
tsareena,Tsareena,63.3,130.4,120.6,109,1715,MAGICAL_LEAF,TRIPLE_AXEL,GRASS_KNOT,58.7,36.5,54.1,40
prinplup_shadow,Prinplup (Shadow),62.8,118.6,117,136,1889,BUBBLE,ICY_WIND,HYDRO_PUMP,56.4,41.2,51.3,30.4
simisage,Simisage,62.8,135.9,95.8,126,1642,VINE_WHIP,CRUNCH,GRASS_KNOT,50.7,30,64.9,28.2
koffing_shadow,Koffing (Shadow),62.6,112.6,131,113,1668,INFESTATION,SLUDGE,DARK_PULSE,53,41.1,58.8,30.4
mothim,Mothim,62.4,140,82.9,138,1603,BUG_BITE,AERIAL_ACE,BUG_BUZZ,59.7,35.9,53.3,53
skorupi_shadow,Skorupi (Shadow),62.3,90.7,139.4,113,1430,POISON_STING,CROSS_POISON,AQUA_TAIL,55.3,42.7,58.3,43.7
grotle_shadow,Grotle (Shadow),62.2,117.8,114.8,141,1908,RAZOR_LEAF,BODY_SLAM,ENERGY_BALL,62.3,33.5,49.4,60.8
clamperl,Clamperl,61.8,124.3,126,105,1646,WATER_GUN,BODY_SLAM,WATER_PULSE,57.6,44.4,55.2,38.9
floragato,Floragato,61.8,124.4,110.5,131,1803,LEAFAGE,GRASS_KNOT,PLAY_ROUGH,52.7,30.3,60.2,36
grotle,Grotle,61.1,117.8,114.8,141,1908,BITE,BODY_SLAM,ENERGY_BALL,60.9,43.9,53.8,57.8
seel,Seel,61,84,114.2,149,1431,LICK,AQUA_TAIL,ICY_WIND,57.6,49.5,56.4,41.8
seadra,Seadra,60.9,131.3,117.5,110,1699,DRAGON_BREATH,DRAGON_PULSE,BLIZZARD,48.7,40.1,62,31.7
tangela,Tangela,60.8,125.5,122.8,116,1790,VINE_WHIP,GRASS_KNOT,SLUDGE_BOMB,51,31.3,62.5,29.8
rillaboom,Rillaboom,60.6,132.4,99.3,129,1696,RAZOR_LEAF,DRUM_BEATING,FRENZY_PLANT,61.7,33,46.1,55.4
illumise,Illumise,59.4,111.4,136.2,133,2019,TACKLE,SILVER_WIND,DAZZLING_GLEAM,48.9,29.2,64.8,37.3
snover_shadow,Snover (Shadow),59.1,109.2,100.8,142,1564,POWDER_SNOW,ICE_BEAM,ENERGY_BALL,49.7,28.7,58.7,36.8
tangela_shadow,Tangela (Shadow),59,125.5,122.8,116,1790,VINE_WHIP,GRASS_KNOT,SLUDGE_BOMB,47.1,24.5,60.2,28.5
sawsbuck,Sawsbuck,58.8,129.4,101.8,131,1727,FEINT_ATTACK,WILD_CHARGE,TRAILBLAZE,49.4,28.7,57.1,38.6
butterfree,Butterfree,58.7,126.6,112.5,124,1769,CONFUSION,BUG_BUZZ,PSYCHIC,53.5,32.7,62.7,48.2
volcarona,Volcarona,57.9,139.1,105,110,1608,FIRE_SPIN,OVERHEAT,BUG_BUZZ,59.4,30.6,47.3,57.3
thwackey,Thwackey,57.8,123.6,107.5,136,1809,RAZOR_LEAF,GRASS_KNOT,ENERGY_BALL,58.4,28.4,42.1,56.5
eldegoss,Eldegoss,56.8,108.4,160.4,119,2070,BULLET_SEED,GRASS_KNOT,ENERGY_BALL,49.7,28.1,59,37.6
ribombee,Ribombee,56.8,136.2,105.9,114,1645,FAIRY_WIND,DAZZLING_GLEAM,BUG_BUZZ,39.5,23.1,65.6,22.1
